YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2021,10,28,106.3
2021,10,29,162.35
2021,10,30,213.54
2021,10,31,210.41
2021,11,1,210.92
2021,11,2,212.59
2021,11,3,235.84
2021,11,4,235.05
2021,11,5,232.77
2021,11,6,225.7
2021,11,7,208.07
2021,11,8,191.23
2021,11,9,211.93
2021,11,10,215.71
2021,11,11,237.12
2021,11,12,205.25
2021,11,13,188.11
2021,11,14,219.27
2021,11,15,219.75
2021,11,16,170.32
2021,11,17,202.1
2021,11,18,191.18
2021,11,19,226.9
2021,11,20,218.31
2021,11,21,213.2
2021,11,22,224.18
2021,11,23,218.38
2021,11,24,211.23
2021,11,25,220.41
2021,11,26,224.73
2021,11,27,225.54
2021,11,28,223.6
2021,11,29,217.9
2021,11,30,179.26
2021,12,1,213.82
2021,12,2,222.94
2021,12,3,230.07
2021,12,4,228.69
2021,12,5,230.91
2021,12,6,219.91
2021,12,7,223.21
2021,12,8,225.26
2021,12,9,157.7
2021,12,10,222.5
2021,12,11,225.66
2021,12,12,220.66
2021,12,13,200.27
2021,12,14,219.16
2021,12,15,223.87
2021,12,16,220.9
2021,12,17,182.41
2021,12,18,189.02
2021,12,19,203.52
2021,12,20,216.72
2021,12,21,215.28
2021,12,22,210.17
2021,12,23,216.98
2021,12,24,191.06
2021,12,25,176.18
2021,12,26,166.94
2021,12,27,212.64
2021,12,28,221.92
2021,12,29,204.02
2021,12,30,218.84
2021,12,31,220.28
2022,1,1,223.47
2022,1,2,211.66
2022,1,3,208.58
2022,1,4,176.77
2022,1,5,228.63
2022,1,6,229.16
2022,1,7,225.05
2022,1,8,230.04
2022,1,9,230.41
2022,1,10,229.55
2022,1,11,224.85
2022,1,12,228.61
2022,1,13,225.58
2022,1,14,227.79
2022,1,15,230.51
2022,1,16,229.75
2022,1,17,220.16
2022,1,18,225.42
2022,1,19,236.8
2022,1,20,222.91
2022,1,21,104.8
2022,1,22,135.77
2022,1,23,134.25
2022,1,24,186.09
2022,1,25,232.74
2022,1,26,227.51
2022,1,27,210.43
2022,1,28,226.14
2022,1,29,204.4
2022,1,30,217.82
2022,1,31,208.59
2022,2,1,180.63
2022,2,2,158.98
2022,2,3,188.9
2022,2,4,108.45
2022,2,5,176.92
2022,2,6,226.8
2022,2,7,219.78
2022,2,8,216.88
2022,2,9,219.59
2022,2,10,219.76
2022,2,11,185.23
2022,2,12,175.52
2022,2,13,196.9
2022,2,14,73.23
2022,2,15,145.6
2022,2,16,71.05
2022,2,17,129.93
2022,2,18,161.45
2022,2,19,208.77
2022,2,20,132.59
2022,2,21,98.34
2022,2,22,227.25
2022,2,23,272.05
2022,2,24,267.83
2022,2,25,270.84
2022,2,26,263.1
2022,2,27,266.01
2022,2,28,263.86
2022,3,1,238.41
2022,3,2,264.09
2022,3,3,259.22
2022,3,4,258.45
2022,3,5,240
2022,3,6,193.01
2022,3,7,151.93
2022,3,8,230.01
2022,3,9,273.59
2022,3,10,272.07
2022,3,11,250.24
2022,3,12,256.77
2022,3,13,254.8
2022,3,14,234.75
2022,3,15,218.44
2022,3,16,141.64
2022,3,17,207.4
2022,3,18,95.9
2022,3,19,207.52
2022,3,20,218.77
2022,3,21,218.19
2022,3,22,213.57
2022,3,23,196.97
2022,3,24,177.68
2022,3,25,194.78
2022,3,26,252.95
2022,3,27,262.04
2022,3,28,160.91
2022,3,29,203.34
2022,3,30,207.59
2022,3,31,272.66
2022,4,1,144.38
2022,4,2,65.73
2022,4,3,147.42
2022,4,4,262.17
2022,4,5,305.13
2022,4,6,290.73
2022,4,7,229.74
2022,4,8,253.5
2022,4,9,252.49
2022,4,10,211.16
2022,4,11,218.68
2022,4,12,208.56
2022,4,13,234.47
2022,4,14,213.36
2022,4,15,234.43
2022,4,16,225.76
2022,4,17,184.77
2022,4,18,146.16
2022,4,19,223.51
2022,4,20,292.3
2022,4,21,204.87
2022,4,22,224.44
2022,4,23,264.36
2022,4,24,271.5
2022,4,25,272.43
2022,4,26,266.95
2022,4,27,254.28
2022,4,28,212.73
2022,4,29,228.31
2022,4,30,240.86
2022,5,1,233.79
2022,5,2,131.43
2022,5,3,144.88
2022,5,4,206.14
2022,5,5,279.16
2022,5,6,182.83
2022,5,7,180.39
2022,5,8,211.68
2022,5,9,205.02
2022,5,10,190.16
2022,5,11,200.24
2022,5,12,196.92
2022,5,13,241.19
2022,5,14,206.32
2022,5,15,239.6
2022,5,16,152.73
2022,5,17,178.97
2022,5,18,216.4
2022,5,19,177.43
2022,5,20,167.38
2022,5,21,163.04
2022,5,22,156.95
2022,5,23,201.97
2022,5,24,240.7
2022,5,25,239.27
2022,5,26,238.73
2022,5,27,242.02
2022,5,28,246.15
2022,5,29,220.06
2022,5,30,248.84
2022,5,31,173.48
2022,6,1,239.96
2022,6,2,236.46
2022,6,3,238.34
2022,6,4,211.12
2022,6,5,249.36
2022,6,6,242.79
2022,6,7,239.98
2022,6,8,195.88
2022,6,9,262.02
2022,6,10,254.04
2022,6,11,240.79
2022,6,12,231.84
2022,6,13,254.34
2022,6,14,228.6
2022,6,15,178.24
2022,6,16,242.42
2022,6,17,251.38
2022,6,18,234.16
2022,6,19,278.8
2022,6,20,290.41
2022,6,21,271.03
2022,6,22,240.87
2022,6,23,233.29
2022,6,24,200.08
2022,6,25,227.87
2022,6,26,216.5
2022,6,27,281.02
2022,6,28,297.96
2022,6,29,284.95
2022,6,30,235.7
2022,7,1,230.96
2022,7,2,188.93
2022,7,3,190.52
2022,7,4,240.85
2022,7,5,244.14
2022,7,6,188.51
2022,7,7,148.75
2022,7,8,207.18
2022,7,9,178.52
2022,7,10,165.01
2022,7,11,148
2022,7,12,108.12
2022,7,13,107.63
2022,7,14,183.39
2022,7,15,227.86
2022,7,16,259.39
2022,7,17,266.35
2022,7,18,264.31
2022,7,19,218.2
2022,7,20,203.6
2022,7,21,163.52
2022,7,22,181.5
2022,7,23,234.53
2022,7,24,226.73
2022,7,25,283.94
2022,7,26,265.23
2022,7,27,268.68
2022,7,28,251.41
2022,7,29,257.41
2022,7,30,244.64
2022,7,31,169.95
2022,8,1,175.09
2022,8,2,199.34
2022,8,3,220.25
2022,8,4,238.09
2022,8,5,180.03
2022,8,6,198.91
2022,8,7,138.69
2022,8,8,167.02
2022,8,9,179.93
2022,8,10,224.68
2022,8,11,184.95
2022,8,12,162.52
2022,8,13,214.45
2022,8,14,199.95
2022,8,15,186.96
2022,8,16,200.33
2022,8,17,208.1
2022,8,18,253.82
2022,8,19,237.39
2022,8,20,120.18
2022,8,21,185.77
2022,8,22,213.95
2022,8,23,264.17
2022,8,24,206.24
2022,8,25,145.88
2022,8,26,146.88
2022,8,27,254.48
2022,8,28,266.13
2022,8,29,231.73
2022,8,30,208.2
2022,8,31,255.77
2022,9,1,275.24
2022,9,2,233.35
2022,9,3,207.17
2022,9,4,227.5
2022,9,5,141.58
2022,9,6,203.47
2022,9,7,236.12
2022,9,8,130.14
2022,9,9,96.12
2022,9,10,144.34
2022,9,11,174.27
2022,9,12,185.73
2022,9,13,252.34
2022,9,14,218.7
2022,9,15,200.59
2022,9,16,213.77
2022,9,17,207.56
2022,9,18,200.57
2022,9,19,223.51
2022,9,20,211.88
2022,9,21,220.12
2022,9,22,172.51
2022,9,23,172.95
2022,9,24,164.73
2022,9,25,132.66
2022,9,26,209.89
2022,9,27,214.3
2022,9,28,66.2
2022,9,29,129.78
2022,9,30,116.99
2022,10,1,207.07
2022,10,2,101.97
2022,10,3,178
2022,10,4,191.82
2022,10,5,237.97
2022,10,6,208.1
2022,10,7,235.87
2022,10,8,233.21
2022,10,9,218.84
2022,10,10,189.38
2022,10,11,229.27
2022,10,12,262.02
2022,10,13,234.3
2022,10,14,229.67
2022,10,15,65.87
2022,10,16,107.7
2022,10,17,257.3
2022,10,18,257.38
2022,10,19,254.02
2022,10,20,189.41
2022,10,21,223.81
2022,10,22,134.66
2022,10,23,219.56
2022,10,24,251.7
2022,10,25,221.95
2022,10,26,182.66
2022,10,27,195.7
2022,10,28,240.27
2022,10,29,198.44
2022,10,30,213.69
2022,10,31,232.33
2022,11,1,228.24
2022,11,2,256.21
2022,11,3,257.14
2022,11,4,254.46
2022,11,5,236.16
2022,11,6,244.26
2022,11,7,239.33
2022,11,8,239.85
2022,11,9,245.1
2022,11,10,245.92
2022,11,11,226.59
2022,11,12,236.44
2022,11,13,203.6
2022,11,14,158.84
2022,11,15,213.8
2022,11,16,204.2
2022,11,17,222
2022,11,18,191.86
2022,11,19,185.22
2022,11,20,166.02
2022,11,21,195.9
2022,11,22,219.47
2022,11,23,117.73
2022,11,24,76.53
2022,11,25,137.49
2022,11,26,176.8
2022,11,27,162.93
2022,11,28,197.66
2022,11,29,194.05
2022,11,30,186.02
2022,12,1,186.58
